ASV	QIIME_Taxon_Normalized	QIIME_Confidence	QIIME_Taxon_Original	QIIME_Kingdom	QIIME_Phylum	QIIME_Class	QIIME_Order	QIIME_Family	QIIME_Genus	QIIME_Species	BLAST_Top1_Accession	BLAST_Top1_TaxID	BLAST_Top1_Evalue	BLAST_Top1_Bitscore	BLAST_Top1_Pident	BLAST_Top1_Qcovus	BLAST_Top1_AlignmentLength	BLAST_AmbiguousTopHit	BLAST_SelectionStatus	BLAST_Top1_Kingdom	BLAST_Top1_Phylum	BLAST_Top1_Class	BLAST_Top1_Order	BLAST_Top1_Family	BLAST_Top1_Genus	BLAST_Top1_Species	BLAST_Top2_Accession	BLAST_Top2_Species	BLAST_Top2_Evalue	BLAST_Top2_Bitscore	BLAST_Top2_Pident	BLAST_Top2_Qcovus	BLAST_Top2_AlignmentLength	QIIME_ConfidenceNumeric	QIIME_GenusResolved	QIIME_SpeciesResolved	Reconcile_Mode	Species_Min_Pident	Species_Min_Qcovus	Species_Max_Evalue	BLAST_CutoffPass	BLAST_GenusMatch	Final_Kingdom	Final_Phylum	Final_Class	Final_Order	Final_Family	Final_Genus	Final_Species	Final_Taxon	Replacement_Status	Replacement_Reason
90a30f03ca37989d3320d5abf225636d	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Dothideales; f__Saccotheciaceae; g__Aureobasidium; s__Aureobasidium_pullulans	0.9983482303107958	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Saccotheciaceae;g__Aureobasidium;s__Aureobasidium_pullulans;sh__SH1290132.10FU	Fungi	Ascomycota	Dothideomycetes	Dothideales	Saccotheciaceae	Aureobasidium	Aureobasidium_pullulans	NR_189918	3062332	6.05e-74	274.0	99.351	100	154	False	candidate_available	Eukaryota	Ascomycota	Dothideomycetes	Dothideales	Saccotheciaceae	Aureobasidium	Aureobasidium_intercalariosporum								0.9983482303107958	True	True	species_missing_top1_rescue	99.0	99.0	1e-10	True	True	Fungi	Ascomycota	Dothideomycetes	Dothideales	Saccotheciaceae	Aureobasidium	Aureobasidium_pullulans	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Dothideales; f__Saccotheciaceae; g__Aureobasidium; s__Aureobasidium_pullulans	qiime_retained_resolved_species	QIIME/UNITE already had a resolved species-level assignment; BLAST did not overwrite it in species_missing_top1_rescue mode.
4f6bba767820d950766bc71d6d15fec4	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Cryptococcaceae; g__Cryptococcus; s__Cryptococcus_neoformans	0.9999830047149312	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Cryptococcaceae;g__Cryptococcus;s__Cryptococcus_neoformans;sh__SH1330342.10FU	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Cryptococcus	Cryptococcus_neoformans	NR_130682	5207	3.17e-91	332.0	99.462	100	186	True	candidate_available	Eukaryota	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Cryptococcus	Cryptococcus_neoformans	NR_165941	Cryptococcus_gattii	3.17e-91	332.0	99.462	100	186	0.9999830047149312	True	True	species_missing_top1_rescue	99.0	99.0	1e-10	True	True	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Cryptococcus	Cryptococcus_neoformans	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Cryptococcaceae; g__Cryptococcus; s__Cryptococcus_neoformans	qiime_retained_resolved_species	QIIME/UNITE already had a resolved species-level assignment; BLAST did not overwrite it in species_missing_top1_rescue mode.
b930655cdbda2d0f0758d5276c15600d	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Aspergillus; s__Aspergillus_neotritici	0.7600987646525668	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_neotritici;sh__SH1307253.10FU	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_neotritici																								0.7600987646525668	True	True	species_missing_top1_rescue	99.0	99.0	1e-10	False	False	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_neotritici	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Aspergillus; s__Aspergillus_neotritici	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
b8b6019de3c607356ff1d4846d98a8df	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Xeromyces; s__Xeromyces_bisporus	0.9999988686332989	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Xeromyces;s__Xeromyces_bisporus;sh__SH1338123.10FU	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Xeromyces	Xeromyces_bisporus	NR_154540	89491	2.28e-86	315.0	100.0	100	174	False	candidate_available	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Xeromyces	Xeromyces_bisporus								0.9999988686332989	True	True	species_missing_top1_rescue	99.0	99.0	1e-10	True	True	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Xeromyces	Xeromyces_bisporus	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Xeromyces; s__Xeromyces_bisporus	qiime_retained_resolved_species	QIIME/UNITE already had a resolved species-level assignment; BLAST did not overwrite it in species_missing_top1_rescue mode.
0db72d18219924f45026b9dfa92538ec	k__Fungi; p__Mucoromycota; c__Mucoromycetes; o__Mucorales; f__Mucoraceae; g__Mucor; s__Mucor_circinelloides	0.7242001798827011	k__Fungi;p__Mucoromycota;c__Mucoromycetes;o__Mucorales;f__Mucoraceae;g__Mucor;s__Mucor_circinelloides;sh__SH1070275.10FU	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Mucor_circinelloides																								0.7242001798827011	True	True	species_missing_top1_rescue	99.0	99.0	1e-10	False	False	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Mucor_circinelloides	k__Fungi; p__Mucoromycota; c__Mucoromycetes; o__Mucorales; f__Mucoraceae; g__Mucor; s__Mucor_circinelloides	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
f9d217f428c665f6e44a09c08fe0c485	k__Fungi; p__Ascomycota; c__Lecanoromycetes; o__Lecanorales; f__Lecanoraceae; g__Rhizoplaca; s__Rhizoplaca_novomexicana	0.8036881380075783	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Lecanorales;f__Lecanoraceae;g__Rhizoplaca;s__Rhizoplaca_novomexicana;sh__SH1199517.10FU	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Rhizoplaca	Rhizoplaca_novomexicana																								0.8036881380075783	True	True	species_missing_top1_rescue	99.0	99.0	1e-10	False	False	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Rhizoplaca	Rhizoplaca_novomexicana	k__Fungi; p__Ascomycota; c__Lecanoromycetes; o__Lecanorales; f__Lecanoraceae; g__Rhizoplaca; s__Rhizoplaca_novomexicana	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
6143c50035fe5fc5272475693b56bdf1	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	1.0000000000000016	k__Fungi	Fungi	Fungi_k	Fungi_k	Fungi_k	Fungi_k	Fungi_k	Fungi_k	NR_125332	5476	2.05e-73	271.0	100.0	100	150	True	candidate_available	Eukaryota	Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Candida	Candida_albicans	NR_138276	Candida_africana	2.05e-73	271.0	100.0	100	150	1.0000000000000016	False	False	species_missing_top1_rescue	99.0	99.0	1e-10	True	False	Fungi	Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Candida	Candida_albicans	k__Fungi; p__Ascomycota; c__Pichiomycetes; o__Serinales; f__Debaryomycetaceae; g__Candida; s__Candida_albicans	blast_top1_species_rescued_ambiguous_missing_qiime_species	QIIME/UNITE species was missing or placeholder-like and BLAST top1 species passed cutoffs; top1 was used despite ambiguous top-hit conflict.
5e8d3c0601be4315ab09e921da2d328f	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Cantharellales; f__Hydnaceae; g__Burgoa; s__Burgoa_g	0.7473577981253805	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Hydnaceae;g__Burgoa;s__Burgoa_sp	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	Burgoa	Burgoa_g																								0.7473577981253805	True	False	species_missing_top1_rescue	99.0	99.0	1e-10	False	False	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	Burgoa	Burgoa_g	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Cantharellales; f__Hydnaceae; g__Burgoa; s__Burgoa_g	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
3aff115ea9dc889997fec9ab39973349	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	0.9999999999999936	k__Fungi	Fungi	Fungi_k	Fungi_k	Fungi_k	Fungi_k	Fungi_k	Fungi_k	NR_130667	129132	1.98e-80	295.0	100.0	100	163	False	candidate_available	Eukaryota	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	NR_073246	Cutaneotrichosporon_mucoides	8.410000000000001e-79	290.0	99.387	100	163	0.9999999999999936	False	False	species_missing_top1_rescue	99.0	99.0	1e-10	True	False	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Trichosporonales; f__Trichosporonaceae; g__Cutaneotrichosporon; s__Cutaneotrichosporon_dermatis	blast_top1_species_rescued_missing_qiime_species	QIIME/UNITE species was missing or placeholder-like and BLAST top1 species passed high-confidence cutoffs.
53097c9e9e3c7ba253dbf5ec95c930fc	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Psathyrellaceae; g__Candolleomyces; s__Candolleomyces_g	0.7402195137737324	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Candolleomyces;s__Candolleomyces_sp	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Candolleomyces	Candolleomyces_g																								0.7402195137737324	True	False	species_missing_top1_rescue	99.0	99.0	1e-10	False	False	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Candolleomyces	Candolleomyces_g	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Psathyrellaceae; g__Candolleomyces; s__Candolleomyces_g	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
0b16710fc341de52d3db3a987523142b	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium; s__Penicillium_sumatraense	0.7287766502497222	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium_sumatraense	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_sumatraense	NR_119812	70558	3.29e-84	307.0	100.0	100	170	True	candidate_available	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_sumatraense	NR_153214	Penicillium_meleagrinum	3.29e-84	307.0	100.0	100	170	0.7287766502497222	True	True	species_missing_top1_rescue	99.0	99.0	1e-10	True	True	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_sumatraense	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium; s__Penicillium_sumatraense	qiime_retained_resolved_species	QIIME/UNITE already had a resolved species-level assignment; BLAST did not overwrite it in species_missing_top1_rescue mode.
e7453690825c89a6aed267d0b3afd8fc	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__Sporidiobolales; f__Sporidiobolaceae; g__Rhodotorula; s__Rhodotorula_mucilaginosa	0.9994000036614651	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Rhodotorula;s__Rhodotorula_mucilaginosa;sh__SH1231669.10FU	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodotorula	Rhodotorula_mucilaginosa	NR_073296	5537	3.8000000000000004e-110	394.0	100.0	100	218	False	candidate_available	Eukaryota	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodotorula	Rhodotorula_mucilaginosa	NR_153197	Rhodotorula_alborubescens	1.61e-108	389.0	99.541	100	218	0.9994000036614651	True	True	species_missing_top1_rescue	99.0	99.0	1e-10	True	True	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodotorula	Rhodotorula_mucilaginosa	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__Sporidiobolales; f__Sporidiobolaceae; g__Rhodotorula; s__Rhodotorula_mucilaginosa	qiime_retained_resolved_species	QIIME/UNITE already had a resolved species-level assignment; BLAST did not overwrite it in species_missing_top1_rescue mode.
19258a7686e049de551d076a284dea99	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetaceae; g__Kazachstania; s__Kazachstania_servazzii	0.9960070354629962	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Kazachstania;s__Kazachstania_servazzii;sh__SH1277533.10FU	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kazachstania	Kazachstania_servazzii	NR_138193	27293	5.9e-121	431.0	99.585	100	241	False	candidate_available	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Monosporozyma	Monosporozyma_servazzii								0.9960070354629962	True	True	species_missing_top1_rescue	99.0	99.0	1e-10	True	False	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kazachstania	Kazachstania_servazzii	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetaceae; g__Kazachstania; s__Kazachstania_servazzii	qiime_retained_resolved_species	QIIME/UNITE already had a resolved species-level assignment; BLAST did not overwrite it in species_missing_top1_rescue mode.
d41474f8e49115abf6f296e3fee6b8b1	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Aspergillus; s__Aspergillus_g	0.7260702272234395	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_sp	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_g	NR_111348	5061	2.02e-80	296.0	99.398	100	166	True	candidate_available	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_niger	NR_137513	Aspergillus_welwitschiae	2.02e-80	296.0	99.398	100	166	0.7260702272234395	True	False	species_missing_top1_rescue	99.0	99.0	1e-10	True	True	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_niger	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Aspergillus; s__Aspergillus_niger	blast_top1_species_rescued_ambiguous_missing_qiime_species	QIIME/UNITE species was missing or placeholder-like and BLAST top1 species passed cutoffs; top1 was used despite ambiguous top-hit conflict.
88bfe70998cfd35a12a909620792688a	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	0.8202503317094223	k__Fungi;p__Ascomycota	Fungi	Ascomycota	Ascomycota_p	Ascomycota_p	Ascomycota_p	Ascomycota_p	Ascomycota_p	NR_077145	5076	1.98e-80	295.0	100.0	100	163	True	candidate_available	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_chrysogenum	NR_103695	Penicillium_flavigenum	1.98e-80	295.0	100.0	100	163	0.8202503317094223	False	False	species_missing_top1_rescue	99.0	99.0	1e-10	True	False	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_chrysogenum	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium; s__Penicillium_chrysogenum	blast_top1_species_rescued_ambiguous_missing_qiime_species	QIIME/UNITE species was missing or placeholder-like and BLAST top1 species passed cutoffs; top1 was used despite ambiguous top-hit conflict.
d5f4d4c61556cd9a88f8e7072585def2	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Didymellaceae; g__Epicoccum; s__Epicoccum_pimprinum	0.8254451827711758	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Epicoccum;s__Epicoccum_pimprinum;sh__SH1213578.10FU	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Epicoccum	Epicoccum_pimprinum	NR_158231	749468	1.42e-75	279.0	100.0	100	154	True	candidate_available	Eukaryota	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Boeremia	Boeremia_exigua	NR_158252	Boeremia_trachelospermi	1.42e-75	279.0	100.0	100	154	0.8254451827711758	True	True	species_missing_top1_rescue	99.0	99.0	1e-10	True	False	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Epicoccum	Epicoccum_pimprinum	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Didymellaceae; g__Epicoccum; s__Epicoccum_pimprinum	qiime_retained_resolved_species	QIIME/UNITE already had a resolved species-level assignment; BLAST did not overwrite it in species_missing_top1_rescue mode.
cf9ccf0ca27f56fd87e0d496ea54b7a2	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	0.9999999999999963	k__Fungi	Fungi	Fungi_k	Fungi_k	Fungi_k	Fungi_k	Fungi_k	Fungi_k	NR_130682	5207	7.47e-93	336.0	100.0	100	186	False	candidate_available	Eukaryota	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Cryptococcus	Cryptococcus_neoformans	NR_165941	Cryptococcus_gattii	3.17e-91	332.0	99.462	100	186	0.9999999999999963	False	False	species_missing_top1_rescue	99.0	99.0	1e-10	True	False	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Cryptococcus	Cryptococcus_neoformans	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Cryptococcaceae; g__Cryptococcus; s__Cryptococcus_neoformans	blast_top1_species_rescued_missing_qiime_species	QIIME/UNITE species was missing or placeholder-like and BLAST top1 species passed high-confidence cutoffs.
dbf377afa279cfc8e072e84b0bcb4f3f	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Trechisporales; f__Hydnodontaceae; g__Trechispora; s__Trechispora_g	0.9790026406875242	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Trechisporales;f__Hydnodontaceae;g__Trechispora;s__Trechispora_sp;sh__SH1170522.10FU	Fungi	Basidiomycota	Agaricomycetes	Trechisporales	Hydnodontaceae	Trechispora	Trechispora_g																								0.9790026406875242	True	False	species_missing_top1_rescue	99.0	99.0	1e-10	False	False	Fungi	Basidiomycota	Agaricomycetes	Trechisporales	Hydnodontaceae	Trechispora	Trechispora_g	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Trechisporales; f__Hydnodontaceae; g__Trechispora; s__Trechispora_g	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
12da108a541069a69ac639ae2edcd700	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetales_fam_Incertae_sedis; g__Candida; s__Candida_albicans	0.9990361006735791	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_albicans;sh__SH1382505.10FU	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis	Candida	Candida_albicans	NR_125332	5476	8.710000000000002e-72	267.0	99.333	100	150	False	candidate_available	Eukaryota	Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Candida	Candida_albicans								0.9990361006735791	True	True	species_missing_top1_rescue	99.0	99.0	1e-10	True	True	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis	Candida	Candida_albicans	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetales_fam_Incertae_sedis; g__Candida; s__Candida_albicans	qiime_retained_resolved_species	QIIME/UNITE already had a resolved species-level assignment; BLAST did not overwrite it in species_missing_top1_rescue mode.
ebd61c5d3dace237f7a2a5bfb8d391ab	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	0.9999999999999907	k__Fungi	Fungi	Fungi_k	Fungi_k	Fungi_k	Fungi_k	Fungi_k	Fungi_k	NR_130691	5478	4.29e-116	414.0	100.0	100	229	False	candidate_available	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus								0.9999999999999907	False	False	species_missing_top1_rescue	99.0	99.0	1e-10	True	False	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetaceae; g__Nakaseomyces; s__Nakaseomyces_glabratus	blast_top1_species_rescued_missing_qiime_species	QIIME/UNITE species was missing or placeholder-like and BLAST top1 species passed high-confidence cutoffs.
307336b90220c9e62068fc5a324cd764	k__Fungi; p__Ascomycota; c__Lecanoromycetes; o__Lecanorales; f__Lecanoraceae; g__Rhizoplaca; s__Rhizoplaca_novomexicana	0.7378298028119391	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Lecanorales;f__Lecanoraceae;g__Rhizoplaca;s__Rhizoplaca_novomexicana;sh__SH1199517.10FU	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Rhizoplaca	Rhizoplaca_novomexicana																								0.7378298028119391	True	True	species_missing_top1_rescue	99.0	99.0	1e-10	False	False	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Rhizoplaca	Rhizoplaca_novomexicana	k__Fungi; p__Ascomycota; c__Lecanoromycetes; o__Lecanorales; f__Lecanoraceae; g__Rhizoplaca; s__Rhizoplaca_novomexicana	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
e8afdba12110f5899c03436c55249876	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__Irpicaceae; g__Irpex; s__Irpex_hacksungii	0.9871552866088062	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Irpicaceae;g__Irpex;s__Irpex_hacksungii;sh__SH1080352.10FU	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Irpicaceae	Irpex	Irpex_hacksungii																								0.9871552866088062	True	True	species_missing_top1_rescue	99.0	99.0	1e-10	False	False	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Irpicaceae	Irpex	Irpex_hacksungii	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__Irpicaceae; g__Irpex; s__Irpex_hacksungii	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
94530c8fa842d70b5abe7c813790b5b2	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Debaryomycetaceae; g__Debaryomyces; s__Debaryomyces_delbrueckii	0.9991957085731575	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Debaryomycetaceae;g__Debaryomyces;s__Debaryomyces_delbrueckii;sh__SH1374157.10FU	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces	Debaryomyces_delbrueckii	NR_111257	4950	1.31e-129	460.0	99.611	100	257	False	candidate_available	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Torulaspora	Torulaspora_delbrueckii								0.9991957085731575	True	True	species_missing_top1_rescue	99.0	99.0	1e-10	True	False	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces	Debaryomyces_delbrueckii	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Debaryomycetaceae; g__Debaryomyces; s__Debaryomyces_delbrueckii	qiime_retained_resolved_species	QIIME/UNITE already had a resolved species-level assignment; BLAST did not overwrite it in species_missing_top1_rescue mode.
